"id","timestamp","pmv","ppd","co2","pm25","pm10","temp","hr","voc","co","no2","c2h5ch","idnodo"
5644288,2022-06-30 15:02:00,0.88,21.0,708.0,4.8,10.3,27.3,49.9,20.0,1.74,46.0,105.0,fdba37
5644268,2022-06-30 15:01:00,0.88,22.0,708.0,5.1,15.0,27.3,50.3,21.0,1.73,46.0,105.0,fdba37
5644248,2022-06-30 15:00:00,0.88,21.0,708.0,6.4,13.8,27.3,50.1,20.0,1.76,45.0,105.0,fdba37
5644228,2022-06-30 14:59:00,0.88,21.0,708.0,5.1,12.5,27.3,49.7,20.0,1.73,45.0,105.0,fdba37
5644208,2022-06-30 14:58:00,0.88,21.0,708.0,5.0,13.5,27.3,50.1,20.0,1.73,46.0,104.0,fdba37
5644188,2022-06-30 14:57:00,0.88,21.0,708.0,4.6,11.7,27.3,49.8,20.0,1.76,45.0,105.0,fdba37
5644168,2022-06-30 14:56:00,0.88,21.0,708.0,0.0,-1.0,27.3,49.9,20.0,1.74,45.0,105.0,fdba37
5644148,2022-06-30 14:55:00,0.88,21.0,708.0,0.0,-1.0,27.3,50.2,20.0,1.74,46.0,105.0,fdba37
5644128,2022-06-30 14:54:00,0.88,21.0,708.0,4.2,9.3,27.3,50.0,20.0,1.76,45.0,105.0,fdba37
5644108,2022-06-30 14:52:00,0.88,21.0,708.0,4.8,14.9,27.3,50.1,20.0,1.75,46.0,105.0,fdba37
5644088,2022-06-30 14:51:00,0.88,21.0,708.0,4.3,7.9,27.3,49.7,20.0,1.76,46.0,105.0,fdba37
5644068,2022-06-30 14:50:00,0.88,21.0,708.0,3.8,7.0,27.3,50.1,20.0,1.76,45.0,105.0,fdba37
5644048,2022-06-30 14:49:00,0.88,21.0,708.0,4.2,8.9,27.3,49.8,20.0,1.77,46.0,104.0,fdba37
5644028,2022-06-30 14:48:00,0.88,21.0,708.0,0.0,-1.0,27.3,49.8,20.0,1.75,46.0,104.0,fdba37
5644008,2022-06-30 14:47:00,0.88,21.0,708.0,3.8,8.4,27.3,50.0,21.0,1.77,46.0,105.0,fdba37
5643988,2022-06-30 14:46:00,0.85,20.0,708.0,4.3,8.7,27.2,49.7,20.0,1.79,46.0,105.0,fdba37
5643968,2022-06-30 14:45:00,0.88,21.0,708.0,3.8,7.4,27.3,50.0,21.0,1.77,45.0,105.0,fdba37
5643948,2022-06-30 14:44:00,0.85,20.0,708.0,3.8,7.2,27.2,49.8,20.0,1.78,46.0,105.0,fdba37
5643928,2022-06-30 14:43:00,0.85,20.0,708.0,3.7,7.7,27.2,49.7,20.0,1.77,46.0,105.0,fdba37
5643907,2022-06-30 14:42:00,0.88,21.0,708.0,4.1,10.0,27.3,49.8,20.0,1.75,46.0,105.0,fdba37
5643887,2022-06-30 14:41:00,0.85,20.0,708.0,3.7,9.2,27.2,49.7,20.0,1.75,46.0,104.0,fdba37
5643867,2022-06-30 14:40:00,0.85,20.0,708.0,3.7,8.0,27.2,50.1,20.0,1.76,46.0,104.0,fdba37
5643847,2022-06-30 14:39:00,0.85,20.0,708.0,3.3,5.4,27.2,50.0,20.0,1.78,46.0,104.0,fdba37
5643827,2022-06-30 14:38:00,0.85,20.0,708.0,2.9,4.6,27.2,50.0,20.0,1.78,46.0,104.0,fdba37
5643807,2022-06-30 14:37:00,0.85,20.0,708.0,3.1,5.4,27.2,50.1,20.0,1.78,46.0,104.0,fdba37
5643787,2022-06-30 14:36:00,0.85,20.0,708.0,3.0,8.3,27.2,50.4,20.0,1.78,46.0,105.0,fdba37
5643767,2022-06-30 14:35:00,0.85,20.0,708.0,3.0,4.0,27.2,49.9,21.0,1.79,46.0,105.0,fdba37
5643747,2022-06-30 14:34:00,0.85,20.0,708.0,2.9,4.0,27.2,49.9,21.0,1.78,46.0,105.0,fdba37
5643727,2022-06-30 14:33:00,0.85,20.0,708.0,3.0,4.5,27.2,49.9,21.0,1.78,46.0,105.0,fdba37
5643707,2022-06-30 14:32:00,0.85,20.0,708.0,2.8,4.0,27.2,50.1,21.0,1.79,46.0,104.0,fdba37
5643687,2022-06-30 14:31:00,0.85,20.0,708.0,0.0,-1.0,27.2,49.9,21.0,1.81,46.0,104.0,fdba37
5643667,2022-06-30 14:30:00,0.88,21.0,708.0,0.0,-1.0,27.3,50.2,21.0,1.8,46.0,104.0,fdba37
5643647,2022-06-30 14:28:00,0.85,20.0,708.0,2.7,3.6,27.2,49.8,20.0,1.81,47.0,104.0,fdba37
5643627,2022-06-30 14:27:00,0.85,20.0,708.0,2.7,4.9,27.2,49.9,20.0,1.8,47.0,104.0,fdba37
5643607,2022-06-30 14:26:00,0.85,20.0,708.0,2.9,4.0,27.2,49.9,21.0,1.81,47.0,104.0,fdba37
5643587,2022-06-30 14:25:00,0.85,20.0,708.0,3.0,6.3,27.2,50.1,21.0,1.82,46.0,104.0,fdba37
5643567,2022-06-30 14:24:00,0.85,20.0,708.0,2.8,4.5,27.2,50.0,21.0,1.83,46.0,105.0,fdba37
5643547,2022-06-30 14:23:00,0.85,20.0,708.0,0.0,-1.0,27.2,49.9,21.0,1.82,46.0,104.0,fdba37
5643527,2022-06-30 14:22:00,0.85,20.0,708.0,3.2,4.6,27.2,49.8,21.0,1.82,47.0,104.0,fdba37
5643507,2022-06-30 14:21:00,0.85,20.0,708.0,2.9,4.5,27.2,49.9,20.0,1.82,46.0,104.0,fdba37
5643487,2022-06-30 14:20:00,0.85,20.0,708.0,3.0,5.0,27.2,49.9,21.0,1.82,46.0,104.0,fdba37
5643467,2022-06-30 14:19:00,0.85,20.0,708.0,2.8,6.1,27.2,49.7,21.0,1.83,46.0,104.0,fdba37
5643447,2022-06-30 14:18:00,0.85,20.0,708.0,3.0,6.3,27.2,49.8,21.0,1.82,46.0,104.0,fdba37
5643427,2022-06-30 14:17:00,0.85,20.0,708.0,3.1,5.0,27.2,49.7,20.0,1.8,46.0,105.0,fdba37
5643407,2022-06-30 14:16:00,0.85,20.0,708.0,3.0,7.6,27.2,49.7,20.0,1.8,46.0,104.0,fdba37
5643387,2022-06-30 14:15:00,0.85,20.0,708.0,3.0,5.1,27.2,49.7,20.0,1.8,47.0,104.0,fdba37
5643367,2022-06-30 14:14:00,0.85,20.0,708.0,3.1,6.0,27.2,49.8,21.0,1.8,47.0,104.0,fdba37
5643347,2022-06-30 14:13:00,0.85,20.0,708.0,3.1,7.3,27.2,49.7,21.0,1.79,46.0,104.0,fdba37
5643327,2022-06-30 14:12:00,0.85,20.0,708.0,2.8,5.0,27.2,50.0,21.0,1.79,46.0,104.0,fdba37
5643307,2022-06-30 14:11:00,0.85,20.0,708.0,3.4,6.3,27.2,50.0,21.0,1.79,46.0,104.0,fdba37
5643287,2022-06-30 14:10:00,0.85,20.0,708.0,3.1,6.2,27.2,49.8,21.0,1.81,46.0,104.0,fdba37
5643267,2022-06-30 14:09:00,0.85,20.0,708.0,3.2,5.8,27.2,50.2,21.0,1.81,46.0,105.0,fdba37
5643247,2022-06-30 14:08:00,0.85,20.0,708.0,3.2,6.4,27.2,50.3,21.0,1.83,46.0,104.0,fdba37
5643227,2022-06-30 14:07:00,0.85,20.0,708.0,0.0,-1.0,27.2,50.3,21.0,1.82,46.0,105.0,fdba37
5643207,2022-06-30 14:06:00,0.85,20.0,708.0,0.0,-1.0,27.2,50.3,20.0,1.82,46.0,104.0,fdba37
5643187,2022-06-30 14:04:00,0.85,20.0,708.0,3.5,5.8,27.2,49.9,20.0,1.81,46.0,105.0,fdba37
5643167,2022-06-30 14:03:00,0.85,20.0,708.0,3.3,7.0,27.2,50.2,21.0,1.81,46.0,104.0,fdba37
5643147,2022-06-30 14:02:00,0.85,20.0,708.0,3.3,5.9,27.2,50.1,20.0,1.82,46.0,104.0,fdba37
5643127,2022-06-30 14:01:00,0.85,20.0,708.0,3.3,8.3,27.2,50.1,20.0,1.79,46.0,104.0,fdba37
5643107,2022-06-30 14:00:00,0.85,20.0,708.0,3.1,7.0,27.2,50.3,21.0,1.8,46.0,104.0,fdba37
5643087,2022-06-30 13:59:00,0.85,20.0,708.0,0.0,-1.0,27.2,50.3,21.0,1.84,46.0,104.0,fdba37
5643067,2022-06-30 13:58:00,0.85,20.0,708.0,3.3,8.8,27.2,50.0,21.0,1.83,46.0,104.0,fdba37
5643047,2022-06-30 13:57:00,0.85,20.0,708.0,3.1,6.5,27.2,50.1,21.0,1.81,46.0,105.0,fdba37
5643027,2022-06-30 13:56:00,0.85,20.0,708.0,3.4,5.6,27.2,50.2,21.0,1.83,46.0,104.0,fdba37
5643007,2022-06-30 13:55:00,0.85,20.0,708.0,3.0,6.0,27.2,50.1,21.0,1.84,46.0,104.0,fdba37
5642987,2022-06-30 13:54:00,0.85,20.0,708.0,2.6,3.5,27.2,50.2,21.0,1.82,46.0,104.0,fdba37
5642967,2022-06-30 13:53:00,0.85,20.0,708.0,3.5,7.6,27.2,49.9,21.0,1.81,46.0,104.0,fdba37
5642947,2022-06-30 13:52:00,0.85,20.0,708.0,3.3,5.3,27.2,50.1,21.0,1.82,47.0,104.0,fdba37
5642927,2022-06-30 13:51:00,0.85,20.0,708.0,3.3,5.1,27.2,50.2,20.0,1.83,46.0,104.0,fdba37
5642907,2022-06-30 13:50:00,0.85,20.0,708.0,3.0,4.3,27.2,50.1,21.0,1.83,46.0,104.0,fdba37
5642887,2022-06-30 13:49:00,0.85,20.0,708.0,2.9,5.4,27.2,49.9,20.0,1.83,46.0,104.0,fdba37
5642867,2022-06-30 13:48:00,0.85,20.0,708.0,2.6,2.8,27.2,49.9,20.0,1.81,46.0,104.0,fdba37
5642847,2022-06-30 13:47:00,0.85,20.0,708.0,3.1,4.5,27.2,50.0,20.0,1.83,46.0,104.0,fdba37
5642827,2022-06-30 13:46:00,0.85,20.0,708.0,3.0,5.0,27.2,49.9,21.0,1.84,46.0,104.0,fdba37
5642807,2022-06-30 13:45:00,0.85,20.0,708.0,3.2,6.7,27.2,50.1,21.0,1.86,46.0,104.0,fdba37
5642787,2022-06-30 13:44:00,0.85,20.0,708.0,2.8,5.7,27.2,49.9,21.0,1.8800000000000001,46.0,104.0,fdba37
5642766,2022-06-30 13:43:00,0.85,20.0,708.0,0.0,-1.0,27.2,49.9,20.0,1.8900000000000001,46.0,103.0,fdba37
5642746,2022-06-30 13:42:00,0.85,20.0,708.0,0.0,-1.0,27.2,50.4,21.0,1.9000000000000001,46.0,104.0,fdba37
5642726,2022-06-30 13:40:00,0.85,20.0,708.0,3.0,4.6,27.2,50.1,21.0,1.9000000000000001,46.0,103.0,fdba37
5642706,2022-06-30 13:39:00,0.85,20.0,708.0,2.8,7.4,27.2,50.0,20.0,1.8800000000000001,46.0,103.0,fdba37
5642686,2022-06-30 13:38:00,0.82,19.0,708.0,3.0,4.7,27.1,50.3,21.0,1.8800000000000001,46.0,103.0,fdba37
5642666,2022-06-30 13:37:00,0.82,19.0,708.0,2.8,4.2,27.1,50.0,21.0,1.92,46.0,103.0,fdba37
5642646,2022-06-30 13:36:00,0.82,19.0,708.0,2.6,4.0,27.1,50.1,20.0,1.92,46.0,103.0,fdba37
5642626,2022-06-30 13:35:00,0.82,19.0,708.0,0.0,-1.0,27.1,50.0,20.0,1.9100000000000001,46.0,103.0,fdba37
5642606,2022-06-30 13:34:00,0.82,19.0,708.0,2.5,3.6,27.1,49.8,21.0,1.92,46.0,103.0,fdba37
5642586,2022-06-30 13:33:00,0.82,19.0,708.0,2.3,2.7,27.1,49.9,20.0,1.8900000000000001,46.0,103.0,fdba37
5642566,2022-06-30 13:32:00,0.85,20.0,708.0,2.3,3.3,27.2,49.8,20.0,1.8900000000000001,46.0,103.0,fdba37
5642546,2022-06-30 13:31:00,0.85,20.0,708.0,2.6,4.6,27.2,50.1,21.0,1.87,45.0,103.0,fdba37
5642526,2022-06-30 13:30:00,0.85,20.0,708.0,2.4,3.8,27.2,50.1,20.0,1.87,46.0,103.0,fdba37
5642506,2022-06-30 13:29:00,0.82,19.0,708.0,2.5,5.6,27.1,49.9,20.0,1.86,45.0,103.0,fdba37
5642486,2022-06-30 13:28:00,0.85,20.0,708.0,2.3,3.6,27.2,50.0,20.0,1.87,46.0,103.0,fdba37
5642466,2022-06-30 13:27:00,0.82,19.0,708.0,2.5,3.3,27.1,49.8,20.0,1.8800000000000001,46.0,103.0,fdba37
5642446,2022-06-30 13:26:00,0.82,19.0,708.0,2.5,5.5,27.1,50.0,21.0,1.8800000000000001,46.0,103.0,fdba37
5642426,2022-06-30 13:25:00,0.82,19.0,708.0,2.6,9.8,27.1,49.8,21.0,1.8900000000000001,46.0,103.0,fdba37
5642406,2022-06-30 13:24:00,0.85,20.0,708.0,2.3,4.3,27.2,49.8,20.0,1.8800000000000001,45.0,103.0,fdba37
5642386,2022-06-30 13:23:00,0.82,19.0,708.0,2.6,3.9,27.1,49.9,20.0,1.8900000000000001,46.0,103.0,fdba37
5642366,2022-06-30 13:22:00,0.82,19.0,708.0,2.6,4.9,27.1,49.8,20.0,1.9100000000000001,45.0,103.0,fdba37
5642346,2022-06-30 13:21:00,0.82,19.0,708.0,2.3,2.7,27.1,50.1,20.0,1.9000000000000001,46.0,102.0,fdba37
5642326,2022-06-30 13:20:00,0.82,19.0,708.0,2.4,3.6,27.1,49.9,20.0,1.9100000000000001,45.0,103.0,fdba37
5642306,2022-06-30 13:19:00,0.82,19.0,708.0,0.0,-1.0,27.1,49.9,20.0,1.9000000000000001,46.0,103.0,fdba37
5642286,2022-06-30 13:18:00,0.82,19.0,708.0,0.0,-1.0,27.1,49.8,20.0,1.9100000000000001,45.0,103.0,fdba37
5642266,2022-06-30 13:16:00,0.82,19.0,708.0,2.5,4.7,27.1,49.7,20.0,1.92,45.0,103.0,fdba37
5642245,2022-06-30 13:15:00,0.82,19.0,708.0,2.4,4.2,27.1,49.8,20.0,1.95,46.0,103.0,fdba37
5642225,2022-06-30 13:14:00,0.82,19.0,708.0,2.5,4.5,27.1,49.7,21.0,1.9000000000000001,46.0,103.0,fdba37
5642205,2022-06-30 13:13:00,0.82,19.0,708.0,2.4,3.5,27.1,49.8,20.0,1.8900000000000001,45.0,103.0,fdba37
5642185,2022-06-30 13:12:00,0.82,19.0,708.0,2.5,6.2,27.1,49.8,21.0,1.8800000000000001,46.0,103.0,fdba37
5642165,2022-06-30 13:11:00,0.82,19.0,708.0,0.0,-1.0,27.1,49.8,20.0,1.85,46.0,103.0,fdba37
5642145,2022-06-30 13:10:00,0.82,19.0,708.0,2.5,5.1,27.1,49.6,20.0,1.86,46.0,103.0,fdba37
5642125,2022-06-30 13:09:00,0.82,19.0,708.0,2.6,4.1,27.1,49.8,20.0,1.85,45.0,103.0,fdba37
5642105,2022-06-30 13:08:00,0.82,19.0,708.0,2.6,5.3,27.1,49.9,20.0,1.86,46.0,103.0,fdba37
5642085,2022-06-30 13:07:00,0.82,19.0,708.0,2.6,6.1,27.1,49.8,20.0,1.87,46.0,103.0,fdba37
5642065,2022-06-30 13:06:00,0.82,19.0,708.0,2.7,3.7,27.1,49.9,20.0,1.83,46.0,103.0,fdba37
5642045,2022-06-30 13:05:00,0.82,19.0,708.0,2.9,6.5,27.1,49.9,20.0,1.82,45.0,103.0,fdba37
5642025,2022-06-30 13:04:00,0.82,19.0,708.0,2.5,3.1,27.1,49.8,20.0,1.81,45.0,102.0,fdba37
5642005,2022-06-30 13:03:00,0.82,19.0,708.0,3.0,6.4,27.1,49.7,20.0,1.81,45.0,103.0,fdba37
5641985,2022-06-30 13:02:00,0.82,19.0,708.0,2.5,5.0,27.1,49.7,20.0,1.81,45.0,103.0,fdba37
5641965,2022-06-30 13:01:00,0.82,19.0,708.0,2.5,5.1,27.1,49.6,20.0,1.8,45.0,103.0,fdba37
5641945,2022-06-30 13:00:00,0.82,19.0,708.0,2.7,3.7,27.1,49.6,20.0,1.78,45.0,102.0,fdba37
5641925,2022-06-30 12:59:00,0.81,19.0,708.0,3.0,5.3,27.1,49.4,20.0,1.78,45.0,103.0,fdba37
5641905,2022-06-30 12:58:00,0.81,19.0,708.0,2.4,3.4,27.1,49.4,20.0,1.76,45.0,103.0,fdba37
5641885,2022-06-30 12:57:00,0.82,19.0,708.0,2.6,4.7,27.1,49.6,19.0,1.75,45.0,102.0,fdba37
5641865,2022-06-30 12:56:00,0.82,19.0,708.0,2.9,7.6,27.1,49.5,20.0,1.73,45.0,103.0,fdba37
5641845,2022-06-30 12:55:00,0.81,19.0,708.0,0.0,-1.0,27.1,49.3,20.0,1.72,45.0,102.0,fdba37
5641825,2022-06-30 12:54:00,0.82,19.0,708.0,0.0,-1.0,27.1,49.5,20.0,1.72,44.0,103.0,fdba37
5641805,2022-06-30 12:52:00,0.82,19.0,708.0,2.9,5.2,27.1,49.5,19.0,1.72,45.0,103.0,fdba37
5641785,2022-06-30 12:51:00,0.82,19.0,708.0,2.3,2.8,27.1,49.6,20.0,1.72,44.0,103.0,fdba37
5641765,2022-06-30 12:50:00,0.82,19.0,708.0,2.5,5.1,27.1,49.5,20.0,1.73,45.0,103.0,fdba37
5641745,2022-06-30 12:49:00,0.81,19.0,708.0,3.1,16.9,27.1,49.3,20.0,1.71,44.0,103.0,fdba37
5641725,2022-06-30 12:48:00,0.82,19.0,708.0,2.4,4.2,27.1,49.5,20.0,1.7,44.0,103.0,fdba37
5641705,2022-06-30 12:47:00,0.82,19.0,708.0,0.0,-1.0,27.1,49.6,20.0,1.7,44.0,103.0,fdba37
5641685,2022-06-30 12:46:00,0.82,19.0,708.0,2.6,3.9,27.1,49.5,20.0,1.71,44.0,103.0,fdba37
5641665,2022-06-30 12:45:00,0.81,19.0,708.0,2.5,3.7,27.1,49.4,20.0,1.7,45.0,102.0,fdba37
5641645,2022-06-30 12:44:00,0.81,19.0,708.0,2.5,4.0,27.1,49.3,19.0,1.69,44.0,103.0,fdba37
5641625,2022-06-30 12:43:00,0.81,19.0,708.0,2.5,3.0,27.1,49.3,20.0,1.69,44.0,102.0,fdba37
5641605,2022-06-30 12:42:00,0.82,19.0,708.0,2.5,5.0,27.1,49.5,20.0,1.7,44.0,102.0,fdba37
5641585,2022-06-30 12:41:00,0.81,19.0,708.0,2.4,2.9,27.1,49.4,20.0,1.71,44.0,102.0,fdba37
5641565,2022-06-30 12:40:00,0.81,19.0,708.0,2.4,5.0,27.1,49.3,20.0,1.69,44.0,102.0,fdba37
5641545,2022-06-30 12:39:00,0.81,19.0,708.0,2.5,3.0,27.1,49.3,19.0,1.67,44.0,102.0,fdba37
5641525,2022-06-30 12:38:00,0.81,19.0,708.0,2.8,4.5,27.1,49.4,20.0,1.68,44.0,102.0,fdba37
5641505,2022-06-30 12:37:00,0.82,19.0,708.0,2.7,5.7,27.1,49.6,19.0,1.68,44.0,102.0,fdba37
5641485,2022-06-30 12:36:00,0.81,19.0,708.0,2.5,3.4,27.1,49.2,19.0,1.68,44.0,102.0,fdba37
5641465,2022-06-30 12:35:00,0.81,19.0,708.0,2.8,4.3,27.1,49.3,19.0,1.67,44.0,102.0,fdba37
5641445,2022-06-30 12:34:00,0.81,19.0,708.0,2.5,4.6,27.1,49.4,20.0,1.7,44.0,102.0,fdba37
5641425,2022-06-30 12:33:00,0.81,19.0,708.0,2.6,3.9,27.1,49.1,20.0,1.69,44.0,102.0,fdba37
5641405,2022-06-30 12:32:00,0.81,19.0,708.0,2.6,7.4,27.1,49.3,20.0,1.68,44.0,103.0,fdba37
5641385,2022-06-30 12:31:00,0.82,19.0,708.0,2.7,4.7,27.1,49.5,20.0,1.7,44.0,102.0,fdba37
5641365,2022-06-30 12:30:00,0.81,19.0,708.0,0.0,-1.0,27.1,49.1,20.0,1.71,44.0,102.0,fdba37
5641345,2022-06-30 12:28:00,0.82,19.0,708.0,0.0,-1.0,27.1,49.5,20.0,1.71,44.0,103.0,fdba37
5641325,2022-06-30 12:27:00,0.81,19.0,708.0,2.6,3.6,27.1,49.2,20.0,1.72,44.0,102.0,fdba37
5641305,2022-06-30 12:26:00,0.81,19.0,708.0,2.5,3.8,27.1,49.2,19.0,1.72,44.0,102.0,fdba37
5641285,2022-06-30 12:25:00,0.81,19.0,708.0,2.5,5.3,27.1,49.4,20.0,1.71,44.0,102.0,fdba37
5641265,2022-06-30 12:24:00,0.81,19.0,708.0,2.9,6.6,27.1,49.3,19.0,1.71,44.0,102.0,fdba37
5641245,2022-06-30 12:23:00,0.81,19.0,708.0,2.9,7.5,27.1,49.4,19.0,1.69,44.0,102.0,fdba37
5641225,2022-06-30 12:22:00,0.81,19.0,708.0,0.0,-1.0,27.1,49.3,20.0,1.7,45.0,102.0,fdba37
5641205,2022-06-30 12:21:00,0.82,19.0,708.0,2.7,5.1,27.1,49.5,20.0,1.7,44.0,102.0,fdba37
5641185,2022-06-30 12:20:00,0.82,19.0,708.0,2.8,5.1,27.1,49.5,20.0,1.7,44.0,102.0,fdba37
5641165,2022-06-30 12:19:00,0.82,19.0,708.0,2.7,4.8,27.1,49.5,19.0,1.69,44.0,102.0,fdba37
5641145,2022-06-30 12:18:00,0.82,19.0,708.0,2.4,4.2,27.1,49.5,19.0,1.69,44.0,102.0,fdba37
5641125,2022-06-30 12:17:00,0.81,19.0,708.0,2.6,4.0,27.1,49.4,20.0,1.69,44.0,102.0,fdba37
5641105,2022-06-30 12:16:00,0.81,19.0,708.0,2.8,6.7,27.1,49.4,20.0,1.69,44.0,102.0,fdba37
5641085,2022-06-30 12:15:00,0.81,19.0,708.0,2.4,4.8,27.1,49.4,19.0,1.69,44.0,102.0,fdba37
5641065,2022-06-30 12:14:00,0.81,19.0,708.0,2.3,3.9,27.1,49.3,19.0,1.69,44.0,102.0,fdba37
5641045,2022-06-30 12:13:00,0.81,19.0,708.0,2.6,4.7,27.1,49.3,20.0,1.71,44.0,102.0,fdba37
5641025,2022-06-30 12:12:00,0.81,19.0,708.0,2.5,5.4,27.1,49.3,20.0,1.71,44.0,102.0,fdba37
5641005,2022-06-30 12:11:00,0.78,18.0,708.0,2.5,3.8,27.0,49.4,20.0,1.71,44.0,102.0,fdba37
5640985,2022-06-30 12:10:00,0.81,19.0,708.0,2.7,5.0,27.1,49.3,20.0,1.72,44.0,101.0,fdba37
5640965,2022-06-30 12:09:00,0.81,19.0,708.0,2.3,3.4,27.1,49.3,19.0,1.71,44.0,101.0,fdba37
5640945,2022-06-30 12:08:00,0.81,19.0,708.0,2.4,3.5,27.1,49.3,19.0,1.71,44.0,102.0,fdba37
5640925,2022-06-30 12:07:00,0.78,18.0,708.0,2.6,3.5,27.0,49.2,19.0,1.7,44.0,102.0,fdba37
5640905,2022-06-30 12:06:00,0.78,18.0,708.0,0.0,-1.0,27.0,49.3,20.0,1.71,44.0,102.0,fdba37
5640885,2022-06-30 12:04:00,0.82,19.0,708.0,0.0,-1.0,27.1,49.6,20.0,1.72,44.0,102.0,fdba37
5640865,2022-06-30 12:03:00,0.78,18.0,708.0,2.3,5.4,27.0,49.5,20.0,1.69,44.0,102.0,fdba37
5640845,2022-06-30 12:02:00,0.78,18.0,708.0,2.6,4.5,27.0,49.4,19.0,1.69,44.0,102.0,fdba37
5640825,2022-06-30 12:01:00,0.78,18.0,708.0,2.5,3.3,27.0,49.3,19.0,1.67,44.0,102.0,fdba37
5640805,2022-06-30 12:00:00,0.78,18.0,708.0,2.7,4.2,27.0,49.2,19.0,1.67,44.0,102.0,fdba37
5640785,2022-06-30 11:59:00,0.78,18.0,708.0,2.6,3.9,27.0,49.4,19.0,1.67,44.0,101.0,fdba37
5640765,2022-06-30 11:58:00,0.78,18.0,708.0,0.0,-1.0,27.0,49.2,19.0,1.67,44.0,102.0,fdba37
5640745,2022-06-30 11:57:00,0.78,18.0,708.0,2.6,4.8,27.0,49.0,19.0,1.6600000000000001,44.0,102.0,fdba37
5640725,2022-06-30 11:56:00,0.78,18.0,708.0,2.6,3.5,27.0,49.2,19.0,1.6600000000000001,44.0,102.0,fdba37
5640705,2022-06-30 11:55:00,0.78,18.0,708.0,2.7,6.4,27.0,49.2,19.0,1.6600000000000001,44.0,102.0,fdba37
5640685,2022-06-30 11:54:00,0.78,18.0,708.0,2.7,5.5,27.0,49.2,19.0,1.6500000000000001,44.0,102.0,fdba37
5640665,2022-06-30 11:53:00,0.78,18.0,708.0,2.3,2.5,27.0,49.2,19.0,1.6500000000000001,44.0,102.0,fdba37
5640645,2022-06-30 11:52:00,0.78,18.0,708.0,2.7,5.2,27.0,49.2,19.0,1.6500000000000001,44.0,102.0,fdba37
5640625,2022-06-30 11:51:00,0.78,18.0,708.0,2.5,4.4,27.0,49.5,19.0,1.6500000000000001,44.0,102.0,fdba37
5640605,2022-06-30 11:50:00,0.78,18.0,708.0,2.5,2.8,27.0,49.3,19.0,1.6500000000000001,44.0,102.0,fdba37
5640585,2022-06-30 11:49:00,0.78,18.0,708.0,2.4,3.7,27.0,49.1,19.0,1.6400000000000001,44.0,102.0,fdba37
5640565,2022-06-30 11:48:00,0.78,18.0,708.0,2.4,5.9,27.0,49.0,19.0,1.6400000000000001,44.0,102.0,fdba37
5640545,2022-06-30 11:47:00,0.78,18.0,708.0,2.3,3.6,27.0,49.0,19.0,1.6400000000000001,44.0,102.0,fdba37
5640525,2022-06-30 11:46:00,0.78,18.0,708.0,2.2,4.3,27.0,49.1,19.0,1.6400000000000001,44.0,102.0,fdba37
5640505,2022-06-30 11:45:00,0.78,18.0,708.0,2.5,3.2,27.0,49.1,19.0,1.6400000000000001,44.0,102.0,fdba37
5640485,2022-06-30 11:44:00,0.78,18.0,708.0,2.4,4.3,27.0,49.2,19.0,1.6300000000000001,44.0,102.0,fdba37
5640465,2022-06-30 11:43:00,0.78,18.0,708.0,2.7,3.5,27.0,49.0,19.0,1.6400000000000001,44.0,102.0,fdba37
5640445,2022-06-30 11:41:00,0.78,18.0,708.0,0.0,-1.0,27.0,49.1,19.0,1.6400000000000001,44.0,103.0,fdba37
5640425,2022-06-30 11:40:00,0.75,17.0,708.0,0.0,-1.0,26.9,49.2,19.0,1.6400000000000001,44.0,102.0,fdba37
5640405,2022-06-30 11:39:00,0.75,17.0,708.0,2.4,2.8,26.9,49.1,19.0,1.6400000000000001,44.0,102.0,fdba37
5640385,2022-06-30 11:38:00,0.78,18.0,708.0,2.5,4.8,27.0,48.9,19.0,1.6400000000000001,44.0,103.0,fdba37
5640365,2022-06-30 11:37:00,0.75,17.0,708.0,2.3,3.8,26.9,49.1,19.0,1.6300000000000001,44.0,102.0,fdba37
5640345,2022-06-30 11:36:00,0.75,17.0,708.0,2.7,3.5,26.9,49.1,19.0,1.6400000000000001,44.0,102.0,fdba37
5640325,2022-06-30 11:35:00,0.78,18.0,708.0,2.2,2.6,27.0,49.0,19.0,1.6400000000000001,44.0,102.0,fdba37
5640305,2022-06-30 11:34:00,0.75,17.0,708.0,0.0,-1.0,26.9,49.0,19.0,1.6400000000000001,45.0,101.0,fdba37
5640285,2022-06-30 11:33:00,0.78,18.0,708.0,2.5,3.8,27.0,49.0,19.0,1.6400000000000001,45.0,102.0,fdba37
5640265,2022-06-30 11:32:00,0.75,17.0,708.0,2.5,4.5,26.9,48.9,19.0,1.6400000000000001,45.0,102.0,fdba37
5640245,2022-06-30 11:31:00,0.75,17.0,708.0,2.4,2.7,26.9,49.0,19.0,1.6400000000000001,45.0,102.0,fdba37
5640225,2022-06-30 11:30:00,0.75,17.0,708.0,2.3,2.7,26.9,48.9,19.0,1.6300000000000001,45.0,102.0,fdba37
5640205,2022-06-30 11:29:00,0.75,17.0,708.0,2.4,2.9,26.9,49.0,20.0,1.61,45.0,101.0,fdba37
5640185,2022-06-30 11:28:00,0.75,17.0,708.0,2.4,3.1,26.9,48.9,19.0,1.6,45.0,102.0,fdba37
5640165,2022-06-30 11:27:00,0.75,17.0,708.0,2.4,4.9,26.9,48.9,19.0,1.59,44.0,102.0,fdba37
